received_time_ns,received_time_iso,packet_size,IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,HorizonUnknownBytes,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFrontLeft,TireTempFrontRight,TireTempRearLeft,TireTempRearRight,Boost,Fuel,DistanceTraveled,BestLap,LastLap,CurrentLap,CurrentRaceTime,LapNumber,RacePosition,Accel,Brake,Clutch,HandBrake,Gear,Steer,NormalizedDrivingLine,NormalizedAIBrakeDifference
1779260021294953100,2026-05-20T14:53:41.294953+08:00,324,1,179178968,10999.9931640625,1099.9993896484375,7560.6396484375,18.107376098632812,-0.34266382455825806,13.578740119934082,-0.3344745635986328,-0.4583320617675781,24.499574661254883,0.02661382220685482,1.0623866319656372,0.054487068206071854,0.6725167632102966,-0.014535905793309212,-0.028514713048934937,0.28060880303382874,0.11321718245744705,0.6920006275177002,0.46647536754608154,0.5546050071716309,1.6914160251617432,0.6244823336601257,1.893545389175415,81.34011840820312,82.9343032836914,83.20069122314453,85.1843490600586,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4346879720687866,1.7896714210510254,0.6460895538330078,0.8184086680412292,1.5381535291671753,2.4624810218811035,0.8985598683357239,2.0628395080566406,0.0030608861707150936,-0.013678278774023056,0.024647891521453857,0.010096998885273933,4212,6,998,2,6,1a0000000000000000000000,5751.3681640625,101.18714141845703,1714.19482421875,24.506141662597656,581703.6875,736.3746337890625,226.3946990966797,234.40887451171875,234.22642517089844,234.22642517089844,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.01519775390625,0,0,255,0,0,0,1,127,0,0
1779260021310492400,2026-05-20T14:53:41.310492+08:00,324,1,179178984,10999.9931640625,1099.9993896484375,7656.57421875,18.23492431640625,-0.5578517913818359,13.533312797546387,-0.4608774185180664,-0.46729081869125366,24.686674118041992,0.022363372147083282,1.0819827318191528,0.05844833329319954,0.6903819441795349,-0.013624207116663456,-0.027835091575980186,0.2858898639678955,0.11443078517913818,0.6812885403633118,0.45735111832618713,0.5830915570259094,1.6319589614868164,0.6904674768447876,1.998110294342041,82.14287567138672,83.134521484375,84.16191864013672,86.72211456298828,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4706896543502808,1.8096051216125488,0.6968019604682922,0.8812363147735596,1.5820631980895996,2.436793088912964,0.9809578657150269,2.1838090419769287,0.003588991705328226,-0.013556918129324913,0.023956749588251114,0.009508302435278893,4212,6,998,2,6,1a0000000000000000000000,5751.62158203125,101.18534851074219,1714.517333984375,24.695396423339844,589134.75,736.328857421875,226.55087280273438,234.82579040527344,234.0325164794922,234.0325164794922,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.0318603515625,0,0,255,0,0,0,1,127,0,0
1779260021327997500,2026-05-20T14:53:41.327997+08:00,324,1,179179000,10999.9931640625,1099.9993896484375,7749.98583984375,18.134029388427734,-0.7006437182426453,13.232942581176758,-0.5927467346191406,-0.47615694999694824,24.872631072998047,0.017090585082769394,1.1041388511657715,0.06290782988071442,0.7086287140846252,-0.012800217606127262,-0.027054382488131523,0.2918801009654999,0.11473254859447479,0.6692318916320801,0.45260414481163025,0.5853646397590637,1.6585276126861572,0.7283919453620911,2.108412027359009,82.78267669677734,83.92732238769531,85.13755798339844,88.02693939208984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5069501399993896,1.8603084087371826,0.747643232345581,0.9479721784591675,1.6166479587554932,2.4922802448272705,1.0438032150268555,2.311720609664917,0.004188015125691891,-0.013526741415262222,0.02317885309457779,0.009202027693390846,4212,6,998,2,6,1a0000000000000000000000,5751.88134765625,101.18315124511719,1714.83935546875,24.884248733520508,596462.9375,736.2677612304688,226.7452850341797,235.2871551513672,233.8902587890625,233.8902587890625,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.04854583740234,0,0,255,0,0,0,1,127,0,0
1779260021345006900,2026-05-20T14:53:41.345006+08:00,324,1,179179015,10999.9931640625,1099.9993896484375,7839.6396484375,18.161588668823242,-0.7963645458221436,13.359894752502441,-0.7360649108886719,-0.4863937497138977,25.061185836791992,0.011279034428298473,1.1267763376235962,0.06442317366600037,0.727191150188446,-0.012074962258338928,-0.0262150838971138,0.2972283363342285,0.11073215305805206,0.6742907166481018,0.451534628868103,0.5411807298660278,1.630751609802246,0.7964462637901306,2.1506547927856445,83.31413269042969,84.70457458496094,85.89635467529297,89.4790267944336,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2285521030426025,1.485860824584961,0.799514889717102,1.015298843383789,1.3424667119979858,2.206157922744751,1.1285170316696167,2.378265857696533,0.004722839221358299,-0.013926781713962555,0.02350524812936783,0.009133022278547287,4212,6,998,2,6,1a0000000000000000000000,5752.146484375,101.18058013916016,1715.159423828125,25.07670783996582,603277.125,736.2222290039062,226.97178649902344,235.75706481933594,233.82496643066406,233.82496643066406,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.06517028808594,0,0,255,0,0,0,1,0,0,0
1779260021361091600,2026-05-20T14:53:41.361091+08:00,324,1,179179031,10999.9931640625,1099.9993896484375,7919.0537109375,18.21824073791504,-0.8666349649429321,13.593034744262695,-0.9012546539306641,-0.4994114637374878,25.270381927490234,0.004541406873613596,1.1451655626296997,0.05968165397644043,0.7461214661598206,-0.01145988516509533,-0.02538892813026905,0.2982579469680786,0.10190322995185852,0.6892841458320618,0.45678356289863586,0.42034780979156494,1.4600856304168701,0.9313482642173767,2.1126708984375,83.36141967773438,84.63874053955078,87.07501220703125,90.65348815917969,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7511906027793884,0.866189181804657,0.8555293083190918,1.0872962474822998,0.8608016967773438,1.6976847648620605,1.2646501064300537,2.3760454654693604,0.004825799725949764,-0.01480967365205288,0.02447262406349182,0.009471682831645012,4212,6,998,2,6,1a0000000000000000000000,5752.41845703125,101.17762756347656,1715.4791259765625,25.2913761138916,609577.0625,736.165283203125,227.11412048339844,236.1585693359375,233.8365478515625,233.8365478515625,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.08182525634766,0,0,255,0,0,0,1,-127,0,0
1779260021377610900,2026-05-20T14:53:41.377610+08:00,324,1,179179046,10999.9931640625,1099.9993896484375,7977.02490234375,17.902114868164062,-0.8598790168762207,14.13635540008545,-1.0946216583251953,-0.5057044625282288,25.512834548950195,0.001593512250110507,1.1458115577697754,0.03823615238070488,0.7651995420455933,-0.010932155884802341,-0.02476363442838192,0.2990013360977173,0.10708298534154892,0.6969091296195984,0.4672686755657196,0.27245083451271057,1.238019347190857,1.0947439670562744,1.92770254611969,83.14089965820312,84.12366485595703,89.04682922363281,90.64136505126953,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614452838897705,0.2862434685230255,0.8966895341873169,1.1510063409805298,0.3776017725467682,1.2706798315048218,1.4151029586791992,2.2451841831207275,0.004900141153484583,-0.01429169811308384,0.024964589625597,0.010148182511329651,4212,6,998,2,6,1a0000000000000000000000,5752.69677734375,101.17437744140625,1715.79833984375,25.54131317138672,614416.75,736.1148681640625,226.91062927246094,236.27662658691406,233.9387664794922,233.9387664794922,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.09848022460938,0,0,255,0,0,0,1,-127,0,0
1779260021394634500,2026-05-20T14:53:41.394634+08:00,324,1,179179062,10999.9931640625,1099.9993896484375,8032.84033203125,16.661678314208984,-0.776787281036377,14.855048179626465,-1.385758399963379,-0.5148139595985413,25.760467529296875,0.0007187221199274063,1.108313798904419,-0.007560074329376221,0.783939778804779,-0.010444356128573418,-0.02470567263662815,0.30281880497932434,0.11173497885465622,0.7027138471603394,0.4805052578449249,0.25345179438591003,0.9448880553245544,1.325350284576416,1.6409224271774292,83.95027923583984,83.0379867553711,92.19329071044922,89.23698425292969,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20637311041355133,-0.21095305681228638,0.9842383861541748,1.2144513130187988,0.3268450200557709,0.9681500792503357,1.6508418321609497,2.041450023651123,0.005281886085867882,-0.01382649876177311,0.02533910796046257,0.011002207174897194,4212,6,998,2,6,1a0000000000000000000000,5752.98095703125,101.17093658447266,1716.1180419921875,25.80284881591797,618692.5,736.0713500976562,226.66847229003906,236.14564514160156,234.1193084716797,234.1193084716797,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.1151351928711,0,0,255,0,0,0,1,-127,0,0
1779260021410253000,2026-05-20T14:53:41.410253+08:00,324,1,179179078,10999.9931640625,1099.9993896484375,8092.86376953125,14.189316749572754,-0.7371106147766113,15.400622367858887,-1.7571802139282227,-0.5270016193389893,25.996055603027344,-0.0012294687330722809,1.0667994022369385,-0.05180138349533081,0.8020027279853821,-0.00999426655471325,-0.025466859340667725,0.31054556369781494,0.11653132736682892,0.7056755423545837,0.49796149134635925,0.27424728870391846,0.6504731774330139,1.4036937952041626,1.5741674900054932,84.64720153808594,82.12187957763672,95.9959487915039,87.28160858154297,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3123187720775604,-0.29251527786254883,1.1144617795944214,1.3018752336502075,0.4156375527381897,0.7132184505462646,1.7923117876052856,2.0427634716033936,0.006054560653865337,-0.01334686391055584,0.025530196726322174,0.01212848350405693,4212,6,998,2,6,1a0000000000000000000000,5753.27001953125,101.16730499267578,1716.4395751953125,26.06070327758789,623180.875,736.02490234375,226.40650939941406,235.8578338623047,234.3250732421875,234.3250732421875,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.13179779052734,0,0,255,0,0,0,1,-127,0,0
1779260021427768000,2026-05-20T14:53:41.427768+08:00,324,1,179179093,10999.9931640625,1099.9993896484375,8153.74560546875,11.71084213256836,-0.6764266490936279,15.81557559967041,-2.1345596313476562,-0.5369148254394531,26.221389770507812,-0.005434464663267136,1.0251998901367188,-0.06964751332998276,0.8193896412849426,-0.009604579769074917,-0.026726948097348213,0.30917203426361084,0.12128674983978271,0.7057839632034302,0.5233132839202881,0.2649320065975189,0.5123031735420227,1.3517390489578247,1.5941877365112305,85.24772644042969,82.12784576416016,97.39842224121094,87.47510528564453,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3199808895587921,-0.2762191593647003,1.2433528900146484,1.3570064306259155,0.41542357206344604,0.5820236802101135,1.8366069793701172,2.0935380458831787,0.0059172105975449085,-0.01287132129073143,0.025537192821502686,0.01376418024301529,4212,6,998,2,6,1a0000000000000000000000,5753.5634765625,101.16352844238281,1716.7633056640625,26.31360626220703,628007.75,735.9632568359375,226.15591430664062,235.5571746826172,234.5120849609375,234.5120849609375,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.14846801757812,0,0,255,0,0,0,1,-127,0,0
1779260021444431500,2026-05-20T14:53:41.444431+08:00,324,1,179179125,10999.9931640625,1099.9993896484375,8206.2041015625,9.54916000366211,-0.5087510943412781,15.92677116394043,-2.5011157989501953,-0.5395914316177368,26.447330474853516,-0.009407572448253632,0.9835518002510071,-0.06702647358179092,0.8360812664031982,-0.009280970320105553,-0.02803579531610012,0.3257296681404114,0.12956632673740387,0.7062928080558777,0.5665578842163086,0.25791943073272705,0.47071176767349243,1.1581919193267822,1.7245656251907349,85.82743835449219,82.73927307128906,96.7103042602539,89.3143539428711,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3629739284515381,-0.2966730296611786,1.3487468957901,1.439491629600525,0.44527801871299744,0.5564031004905701,1.7777870893478394,2.2463889122009277,0.007572974544018507,-0.012043364346027374,0.02557002380490303,0.016554325819015503,4212,6,998,2,6,1a0000000000000000000000,5753.86083984375,101.15975189208984,1717.089111328125,26.570810317993164,631933.125,735.91796875,225.90927124023438,235.251220703125,234.7148895263672,234.7148895263672,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.1651382446289,0,0,255,0,0,0,1,-127,0,0
1779260021461204000,2026-05-20T14:53:41.461204+08:00,324,1,179179140,10999.9931640625,1099.9993896484375,8265.1396484375,8.004171371459961,-0.24860090017318726,16.149372100830078,-2.8626956939697266,-0.5364997982978821,26.657432556152344,-0.013999439775943756,0.9419832229614258,-0.06522490829229355,0.852058470249176,-0.0090290242806077,-0.02928411401808262,0.3493976891040802,0.1721295863389969,0.7068895101547241,0.5850767493247986,0.2512541711330414,0.42387694120407104,0.5726293325424194,2.301464796066284,86.39341735839844,83.20588684082031,93.74072265625,93.67958068847656,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.435244619846344,-0.3411497175693512,1.448662281036377,1.5268598794937134,0.502560019493103,0.5441091656684875,1.5577312707901,2.7618908882141113,0.009939773939549923,-0.007787037640810013,0.025608524680137634,0.017749160528182983,4212,6,998,2,6,1a0000000000000000000000,5754.162109375,101.1561279296875,1717.416748046875,26.816070556640625,635960.4375,735.8800659179688,225.66842651367188,234.9469451904297,234.9439697265625,234.9439697265625,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.18179321289062,0,0,255,0,0,0,1,-127,0,0
1779260021477722100,2026-05-20T14:53:41.477722+08:00,324,1,179179156,10999.9931640625,1099.9993896484375,8327.740234375,6.420689582824707,0.030597656965255737,15.575255393981934,-3.2250146865844727,-0.531958818435669,26.855329513549805,-0.02137446030974388,0.9003652930259705,-0.05999695509672165,0.8673845529556274,-0.008878577500581741,-0.030467981472611427,0.35068485140800476,0.21360507607460022,0.7053861618041992,0.6029011607170105,0.26844531297683716,0.3812958896160126,0.5333249568939209,2.337545156478882,87.1055679321289,83.7326431274414,91.91788482666016,96.93724060058594,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45959383249282837,-0.33464229106903076,1.5588936805725098,1.6201143264770508,0.5322493314743042,0.5073184370994568,1.6475998163223267,2.844097137451172,0.010068492032587528,-0.00363948754966259,0.025511525571346283,0.01889919489622116,4212,6,998,2,6,1a0000000000000000000000,5754.46728515625,101.15274810791016,1717.7469482421875,27.053510665893555,640786.0,735.8073120117188,225.4326934814453,234.6454315185547,235.2411651611328,235.2411651611328,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.19847869873047,0,0,255,0,0,0,1,-127,0,0
1779260021494737500,2026-05-20T14:53:41.494737+08:00,324,1,179179171,10999.9931640625,1099.9993896484375,8399.2919921875,5.318725109100342,0.25529396533966064,15.593768119812012,-3.5850791931152344,-0.5336450934410095,27.03409194946289,-0.030465610325336456,0.8588818907737732,-0.048108674585819244,0.8819735646247864,-0.008869650773704052,-0.031484317034482956,0.3468876779079437,0.22866728901863098,0.7009744048118591,0.622911810874939,0.28464171290397644,0.3683331310749054,0.960604727268219,1.952415943145752,87.84398651123047,84.53361511230469,90.25238037109375,100.20143127441406,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5395079255104065,-0.3791376054286957,1.6711984872817993,1.708943486213684,0.6099915504455566,0.528596818447113,1.927606225013733,2.5946900844573975,0.009688777849078178,-0.002133266068994999,0.025226879864931107,0.020190279930830002,4212,6,998,2,6,1a0000000000000000000000,5754.775390625,101.14965057373047,1718.078369140625,27.275989532470703,646152.625,735.7484741210938,225.2034149169922,234.346923828125,235.6497802734375,235.6497802734375,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.21511840820312,0,0,255,0,0,0,1,-127,0,0
1779260021511107800,2026-05-20T14:53:41.511107+08:00,324,1,179179187,10999.9931640625,1099.9993896484375,8473.08984375,4.201990604400635,0.40568768978118896,14.973308563232422,-3.924358367919922,-0.5340238809585571,27.204788208007812,-0.034135814756155014,0.8173584938049316,-0.05874003469944,0.8959214091300964,-0.00897048506885767,-0.03248021751642227,0.3413740396499634,0.2346208095550537,0.7094154357910156,0.6160815954208374,0.32772016525268555,0.382845014333725,1.107952356338501,1.8523240089416504,88.72532653808594,85.36479187011719,92.1471176147461,99.91368103027344,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5734664797782898,-0.3796132206916809,1.6629360914230347,1.8665740489959717,0.660503089427948,0.5391442179679871,1.9982279539108276,2.6296772956848145,0.009137410670518875,-0.0015379134565591812,0.025771494954824448,0.01974959671497345,4212,6,998,2,6,1a0000000000000000000000,5755.08740234375,101.14680480957031,1718.41259765625,27.491567611694336,651985.75,735.6561889648438,224.9791717529297,234.05088806152344,236.2830352783203,236.2830352783203,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.23180389404297,0,0,255,0,0,0,1,-127,0,0
1779260021527624000,2026-05-20T14:53:41.527624+08:00,324,1,179179203,10999.9931640625,1099.9993896484375,8550.857421875,3.3841042518615723,0.5856082439422607,14.262898445129395,-4.240795135498047,-0.5347003936767578,27.36520004272461,-0.033748380839824677,0.7758597731590271,-0.0671062171459198,0.9091503024101257,-0.009090917184948921,-0.03366219252347946,0.3327804505825043,0.23946121335029602,0.706275224685669,0.6119228005409241,0.37341517210006714,0.38516882061958313,1.7387745380401611,1.2314708232879639,89.63058471679688,86.18438720703125,97.0499038696289,96.73110961914062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6724603176116943,-0.4334067702293396,1.7485860586166382,1.9371870756149292,0.769182562828064,0.5798245072364807,2.4659461975097656,2.2954769134521484,0.008278055116534233,-0.0010538725182414055,0.025568891316652298,0.019481267780065536,4212,6,998,2,6,1a0000000000000000000000,5755.40185546875,101.14429473876953,1718.748046875,27.697010040283203,657770.0,735.5859985351562,224.7620086669922,233.76026916503906,237.10321044921875,237.10321044921875,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.24846649169922,0,0,255,0,0,0,1,-127,0,0
1779260021544730500,2026-05-20T14:53:41.544730+08:00,324,1,179179218,10999.9931640625,1099.9993896484375,8622.291015625,3.3308873176574707,0.7332701683044434,14.233250617980957,-4.521415710449219,-0.5313049554824829,27.532142639160156,-0.027204718440771103,0.7343449592590332,-0.0683232992887497,0.9217013716697693,-0.009170777164399624,-0.03490183874964714,0.3194594979286194,0.24127371609210968,0.7279101610183716,0.6313036680221558,0.40825730562210083,0.381744384765625,1.7687047719955444,1.2012135982513428,90.43043518066406,86.89054870605469,100.4030990600586,94.9842529296875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.596973717212677,-0.34764406085014343,1.7629793882369995,2.0012454986572266,0.723223090171814,0.5163188576698303,2.497281074523926,2.334073066711426,0.006945956498384476,-0.0008726231753826141,0.02696477621793747,0.020731724798679352,4212,6,998,2,6,1a0000000000000000000000,5755.72021484375,101.1421127319336,1719.085205078125,27.905990600585938,663501.4375,735.4887084960938,224.5513458251953,233.4744415283203,237.95916748046875,237.95916748046875,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.26513671875,0,0,255,0,0,0,1,-127,0,0
1779260021561282600,2026-05-20T14:53:41.561282+08:00,324,1,179179234,10999.9931640625,1099.9993896484375,8685.6240234375,3.5752015113830566,0.9322562217712402,14.128670692443848,-4.753134727478027,-0.5199005603790283,27.71253204345703,-0.015335027128458023,0.6928706169128418,-0.05827215313911438,0.9335566759109497,-0.009087514132261276,-0.03607150539755821,0.31210261583328247,0.24001829326152802,0.729889452457428,0.674079418182373,0.3897571861743927,0.36185309290885925,1.6914750337600708,1.3291817903518677,90.83921813964844,87.51581573486328,102.5408935546875,94.37162017822266,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5021607279777527,-0.25766706466674805,1.8250633478164673,2.034618377685547,0.6356697678565979,0.44421839714050293,2.4883618354797363,2.4303078651428223,0.006210267543792725,-0.0009981663897633553,0.027092479169368744,0.023491617292165756,4212,6,998,2,6,1a0000000000000000000000,5756.04248046875,101.14034271240234,1719.423583984375,28.12200164794922,668299.6875,735.4151000976562,224.34170532226562,233.188720703125,238.87806701660156,238.87806701660156,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.28181457519531,0,0,255,0,0,0,1,-127,0,0
1779260021577796500,2026-05-20T14:53:41.577796+08:00,324,1,179179250,10999.9931640625,1099.9993896484375,8746.3037109375,4.000247001647949,1.069339632987976,14.280803680419922,-4.952390670776367,-0.50179123878479,27.899208068847656,-0.004078773781657219,0.6514499187469482,-0.023682277649641037,0.9446950554847717,-0.008830342441797256,-0.03688179329037666,0.3115665018558502,0.2621827721595764,0.7199422717094421,0.7006891369819641,0.3466901481151581,0.3499462604522705,1.5781065225601196,1.4809759855270386,91.08189392089844,88.21157836914062,105.0870590209961,93.30416870117188,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4207836985588074,-0.1842419058084488,1.9495519399642944,1.9603431224822998,0.5452091097831726,0.3954838216304779,2.50822114944458,2.4568750858306885,0.0061566573567688465,0.0012182807549834251,0.026450686156749725,0.025208473205566406,4212,6,998,2,6,1a0000000000000000000000,5756.36865234375,101.13896179199219,1719.7626953125,28.33978843688965,672831.125,735.3525390625,224.1288604736328,232.8997344970703,239.72833251953125,239.72833251953125,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.29847717285156,0,0,255,0,0,0,1,-127,0,0
1779260021593806400,2026-05-20T14:53:41.593806+08:00,324,1,179179265,10999.9931640625,1099.9993896484375,8819.4365234375,4.460726261138916,1.110793113708496,14.399951934814453,-5.144041061401367,-0.4877987802028656,28.074928283691406,-0.000951036810874939,0.6100343465805054,0.017188262194395065,0.9551410675048828,-0.008470532484352589,-0.03692473843693733,0.31585046648979187,0.2798880636692047,0.7011352777481079,0.6983904838562012,0.2894573509693146,0.3404780328273773,0.8826143741607666,2.317737579345703,91.21299743652344,88.85814666748047,99.9780044555664,100.31388854980469,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3460308313369751,-0.11633340269327164,2.0000712871551514,2.051971197128296,0.4511350989341736,0.3598037660121918,2.186159372329712,3.095560073852539,0.006585054099559784,0.0029888134449720383,0.02523725852370262,0.02506016567349434,4212,6,998,2,6,1a0000000000000000000000,5756.69921875,101.13789367675781,1720.102783203125,28.546463012695312,678020.75,735.2781982421875,223.91343688964844,232.6092071533203,240.3583526611328,240.3583526611328,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.31513977050781,0,0,255,0,0,0,1,-127,0,0
1779260021610535400,2026-05-20T14:53:41.610535+08:00,324,1,179179281,10999.9931640625,1099.9993896484375,8903.29296875,4.684935569763184,0.9249303936958313,14.174310684204102,-5.323002815246582,-0.48631352186203003,28.2423095703125,-0.0070589454844594,0.5687456130981445,0.03415779024362564,0.9648985862731934,-0.008181053213775158,-0.03653445094823837,0.32201844453811646,0.28752413392066956,0.6895254254341125,0.6882357597351074,0.2640649378299713,0.33738645911216736,0.9761383533477783,2.381054639816284,91.60112762451172,89.57675170898438,94.9200439453125,107.47913360595703,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27412813901901245,-0.04865315929055214,2.032353639602661,2.1286418437957764,0.38062649965286255,0.3408764600753784,2.2546191215515137,3.1938278675079346,0.007201850414276123,0.003752419725060463,0.024488192051649094,0.02440498396754265,4212,6,998,2,6,1a0000000000000000000000,5757.03369140625,101.13690185546875,1720.443603515625,28.74367332458496,684261.25,735.1761474609375,223.69503784179688,232.3184051513672,241.03810119628906,241.03810119628906,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.33180236816406,0,0,255,0,0,0,1,-127,0,0
1779260021629555700,2026-05-20T14:53:41.629555+08:00,324,1,179179296,10999.9931640625,1099.9993896484375,8988.4501953125,5.067689895629883,0.6805433630943298,14.049148559570312,-5.471602439880371,-0.4896298944950104,28.41349220275879,-0.016432709991931915,0.5275003910064697,0.04617353528738022,0.9739891290664673,-0.008054081350564957,-0.035917989909648895,0.3285304605960846,0.2902381718158722,0.674889087677002,0.669485330581665,0.2513665556907654,0.34803706407546997,1.3625401258468628,2.090691566467285,92.08563232421875,90.43123626708984,97.61891174316406,106.84814453125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21165341138839722,0.010435662232339382,2.047271966934204,2.1526668071746826,0.32860663533210754,0.348193496465683,2.459235191345215,3.0008275508880615,0.007853052578866482,0.004023822955787182,0.023543857038021088,0.02319520339369774,4212,6,998,2,6,1a0000000000000000000000,5757.37255859375,101.1358642578125,1720.7852783203125,28.939672470092773,690967.875,735.0447998046875,223.4739227294922,232.02793884277344,241.93174743652344,241.93174743652344,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.34847259521484,0,0,255,0,0,0,1,-127,0,0
1779260021645069200,2026-05-20T14:53:41.645069+08:00,324,1,179179312,10999.9931640625,1099.9993896484375,9072.71875,5.356800079345703,0.4848380386829376,13.866085052490234,-5.609891891479492,-0.4962794780731201,28.584915161132812,-0.02553386613726616,0.48639750480651855,0.04670525714755058,0.9823758602142334,-0.008117606863379478,-0.0351560078561306,0.32892537117004395,0.28966477513313293,0.6563777923583984,0.6453549265861511,0.27741023898124695,0.35410529375076294,2.0323679447174072,1.4689021110534668,93.04622650146484,91.24629974365234,103.05534362792969,103.3070297241211,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4567241966724396,-0.18394869565963745,2.053853750228882,2.1679396629333496,0.5343719720840454,0.39903342723846436,2.889435052871704,2.618708848953247,0.007892544381320477,0.003966483287513256,0.022349506616592407,0.021638311445713043,4212,6,998,2,6,1a0000000000000000000000,5757.71484375,101.13477325439453,1721.1268310546875,29.134422302246094,697174.8125,734.9556884765625,223.2519073486328,231.7405242919922,242.92788696289062,242.92788696289062,51.44990921020508,1.0,0.0,0.0,0.0,0.0,116.3651123046875,0,0,255,0,0,0,1,-127,0,0
